Info 0    [11:53:22.206] Starting TS Server
Info 1160 [11:55:21.578] getCompletionData: Get current token: 0.01672999979928136
Info 1161 [11:55:21.578] getCompletionData: Is inside comment: 0.0026700000744313
Info 1162 [11:55:21.578] getCompletionData: Get previous token: 0.09724900010041893
Info 1163 [11:55:21.578] getCompletionsAtPosition: isCompletionListBlocker: 0.01333900005556643
Info 1164 [11:55:21.578] Returning an empty list because completion was requested in an invalid position.
Info 1165 [11:55:21.579] getCompletionData: Get current token: 0.014350000070407987
Info 1166 [11:55:21.579] getCompletionData: Is inside comment: 0.0022299999836832285
Info 1167 [11:55:21.579] getCompletionData: Get previous token: 0.026749999960884452
Info 1168 [11:55:21.579] getCompletionsAtPosition: isCompletionListBlocker: 0.008440000005066395
Info 1169 [11:55:21.579] Returning an empty list because completion was requested in an invalid position.
Info 1170 [11:55:21.579] getCompletionData: Get current token: 0.01436999998986721
Info 1171 [11:55:21.579] getCompletionData: Is inside comment: 0.002050000010058284
Info 1172 [11:55:21.579] getCompletionData: Get previous token: 0.026219999883323908
Info 1173 [11:55:21.579] getCompletionsAtPosition: isCompletionListBlocker: 0.005759999854490161
Info 1174 [11:55:21.579] Returning an empty list because completion was requested in an invalid position.
Info 1175 [11:55:21.582] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1176 [11:55:21.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 14.298705999972299ms
Info 1177 [11:55:21.596] Different program with same set of files
Info 1178 [11:55:21.597] getCompletionData: Get current token: 0.017549999989569187
Info 1179 [11:55:21.597] getCompletionData: Is inside comment: 0.0032099999953061342
Info 1180 [11:55:21.597] getCompletionData: Get previous token: 0.03605900006368756
Info 1181 [11:55:21.597] getCompletionsAtPosition: isCompletionListBlocker: 0.01309000002220273
Info 1182 [11:55:21.597] Returning an empty list because completion was requested in an invalid position.
Info 1183 [11:55:21.597] getCompletionData: Get current token: 0.014800000004470348
Info 1184 [11:55:21.597] getCompletionData: Is inside comment: 0.0021800000686198473
Info 1185 [11:55:21.597] getCompletionData: Get previous token: 0.026760000037029386
Info 1186 [11:55:21.597] getCompletionsAtPosition: isCompletionListBlocker: 0.006399999838322401
Info 1187 [11:55:21.597] Returning an empty list because completion was requested in an invalid position.
Info 1188 [11:55:21.598] getCompletionData: Get current token: 0.014740000013262033
Info 1189 [11:55:21.598] getCompletionData: Is inside comment: 0.0019600000232458115
Info 1190 [11:55:21.598] getCompletionData: Get previous token: 0.02658999990671873
Info 1191 [11:55:21.598] getCompletionsAtPosition: isCompletionListBlocker: 0.00570000009611249
Info 1192 [11:55:21.598] Returning an empty list because completion was requested in an invalid position.
Info 1193 [11:55:21.598] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1194 [11:55:21.603] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 5.2850430000107735ms
Info 1195 [11:55:21.603] Different program with same set of files
Info 1196 [11:55:21.603] getCompletionData: Get current token: 0.016709999879822135
Info 1197 [11:55:21.603] getCompletionData: Is inside comment: 0.002850000048056245
Info 1198 [11:55:21.603] getCompletionData: Get previous token: 0.04007000010460615
Info 1199 [11:55:21.604] getCompletionsAtPosition: isCompletionListBlocker: 0.012279000133275986
Info 1200 [11:55:21.604] Returning an empty list because completion was requested in an invalid position.
Info 1201 [11:55:21.604] getCompletionData: Get current token: 0.014239999931305647
Info 1202 [11:55:21.604] getCompletionData: Is inside comment: 0.0021199998445808887
Info 1203 [11:55:21.604] getCompletionData: Get previous token: 0.026360000018030405
Info 1204 [11:55:21.604] getCompletionsAtPosition: isCompletionListBlocker: 0.006710000103339553
Info 1205 [11:55:21.604] Returning an empty list because completion was requested in an invalid position.
Info 1206 [11:55:21.604] getCompletionData: Get current token: 0.014059999957680702
Info 1207 [11:55:21.604] getCompletionData: Is inside comment: 0.0020100001711398363
Info 1208 [11:55:21.604] getCompletionData: Get previous token: 0.025579999899491668
Info 1209 [11:55:21.604] getCompletionsAtPosition: isCompletionListBlocker: 0.005750000011175871
Info 1210 [11:55:21.604] Returning an empty list because completion was requested in an invalid position.
Info 1211 [11:55:21.643] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1212 [11:55:21.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 5.3594629999715835ms
Info 1213 [11:55:21.648] Different program with same set of files
Info 1214 [11:55:21.649] getCompletionData: Get current token: 0.01768000004813075
Info 1215 [11:55:21.649] getCompletionData: Is inside comment: 0.0025500000920146704
Info 1216 [11:55:21.649] getCompletionData: Get previous token: 0.03273000009357929
Info 1217 [11:55:21.649] getCompletionsAtPosition: isCompletionListBlocker: 0.012189000146463513
Info 1218 [11:55:21.649] Returning an empty list because completion was requested in an invalid position.
Info 1219 [11:55:21.649] getCompletionData: Get current token: 0.014220000011846423
Info 1220 [11:55:21.649] getCompletionData: Is inside comment: 0.0023899998050183058
Info 1221 [11:55:21.649] getCompletionData: Get previous token: 0.02705999999307096
Info 1222 [11:55:21.650] getCompletionsAtPosition: isCompletionListBlocker: 0.007639999967068434
Info 1223 [11:55:21.650] Returning an empty list because completion was requested in an invalid position.
Info 1224 [11:55:21.650] getCompletionData: Get current token: 0.014300000155344605
Info 1225 [11:55:21.650] getCompletionData: Is inside comment: 0.0020299998577684164
Info 1226 [11:55:21.650] getCompletionData: Get previous token: 0.026299000019207597
Info 1227 [11:55:21.650] getCompletionsAtPosition: isCompletionListBlocker: 0.005570000037550926
Info 1228 [11:55:21.650] Returning an empty list because completion was requested in an invalid position.
Info 1229 [11:55:21.650] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1230 [11:55:21.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 5.277614000020549ms
Info 1231 [11:55:21.655] Different program with same set of files
Info 1232 [11:55:21.655] getCompletionData: Get current token: 0.016869999933987856
Info 1233 [11:55:21.656] getCompletionData: Is inside comment: 0.003000000026077032
Info 1234 [11:55:21.656] getCompletionData: Get previous token: 0.031808999832719564
Info 1235 [11:55:21.656] getCompletionsAtPosition: isCompletionListBlocker: 0.011949999956414104
Info 1236 [11:55:21.656] Returning an empty list because completion was requested in an invalid position.
Info 1237 [11:55:21.656] getCompletionData: Get current token: 0.01438899990171194
Info 1238 [11:55:21.656] getCompletionData: Is inside comment: 0.002199999988079071
Info 1239 [11:55:21.656] getCompletionData: Get previous token: 0.026179000036790967
Info 1240 [11:55:21.656] getCompletionsAtPosition: isCompletionListBlocker: 0.006388999987393618
Info 1241 [11:55:21.656] Returning an empty list because completion was requested in an invalid position.
Info 1242 [11:55:21.656] getCompletionData: Get current token: 0.014269999926909804
Info 1243 [11:55:21.656] getCompletionData: Is inside comment: 0.0022800001315772533
Info 1244 [11:55:21.656] getCompletionData: Get previous token: 0.02622000011615455
Info 1245 [11:55:21.656] getCompletionsAtPosition: isCompletionListBlocker: 0.007349999854341149
Info 1246 [11:55:21.656] Returning an empty list because completion was requested in an invalid position.
Info 1247 [11:55:21.656] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1248 [11:55:21.662] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 5.411421000026166ms
Info 1249 [11:55:21.662] Different program with same set of files
Info 1250 [11:55:21.662] getCompletionData: Get current token: 0.01513900002464652
Info 1251 [11:55:21.662] getCompletionData: Is inside comment: 0.002739999908953905
Info 1252 [11:55:21.662] getCompletionData: Get previous token: 0.03333899984136224
Info 1253 [11:55:21.662] getCompletionsAtPosition: isCompletionListBlocker: 0.012430000118911266
Info 1254 [11:55:21.662] Returning an empty list because completion was requested in an invalid position.
Info 1255 [11:55:21.663] getCompletionData: Get current token: 0.014149999944493175
Info 1256 [11:55:21.663] getCompletionData: Is inside comment: 0.001999999862164259
Info 1257 [11:55:21.663] getCompletionData: Get previous token: 0.02609900012612343
Info 1258 [11:55:21.663] getCompletionsAtPosition: isCompletionListBlocker: 0.006139999954029918
Info 1259 [11:55:21.663] Returning an empty list because completion was requested in an invalid position.
Info 1260 [11:55:21.663] getCompletionData: Get current token: 0.014129000017419457
Info 1261 [11:55:21.663] getCompletionData: Is inside comment: 0.0020099999383091927
Info 1262 [11:55:21.663] getCompletionData: Get previous token: 0.026399000082165003
Info 1263 [11:55:21.663] getCompletionsAtPosition: isCompletionListBlocker: 0.005739999935030937
Info 1264 [11:55:21.663] Returning an empty list because completion was requested in an invalid position.
Info 1265 [11:55:21.663] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1266 [11:55:21.678] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 14.547663000179455ms
Info 1267 [11:55:21.678] Different program with same set of files
Info 1268 [11:55:21.678] getCompletionData: Get current token: 0.016370000084862113
Info 1269 [11:55:21.678] getCompletionData: Is inside comment: 0.0026000000070780516
Info 1270 [11:55:21.678] getCompletionData: Get previous token: 0.03338899998925626
Info 1271 [11:55:21.678] getCompletionsAtPosition: isCompletionListBlocker: 0.011560000013560057
Info 1272 [11:55:21.678] Returning an empty list because completion was requested in an invalid position.
Info 1273 [11:55:21.678] getCompletionData: Get current token: 0.014839999843388796
Info 1274 [11:55:21.678] getCompletionData: Is inside comment: 0.0022499999031424522
Info 1275 [11:55:21.678] getCompletionData: Get previous token: 0.026639999821782112
Info 1276 [11:55:21.678] getCompletionsAtPosition: isCompletionListBlocker: 0.006629999959841371
Info 1277 [11:55:21.678] Returning an empty list because completion was requested in an invalid position.
Info 1278 [11:55:21.679] getCompletionData: Get current token: 0.014649999793618917
Info 1279 [11:55:21.679] getCompletionData: Is inside comment: 0.002059000078588724
Info 1280 [11:55:21.679] getCompletionData: Get previous token: 0.025729999877512455
Info 1281 [11:55:21.679] getCompletionsAtPosition: isCompletionListBlocker: 0.005810000002384186
Info 1282 [11:55:21.679] Returning an empty list because completion was requested in an invalid position.
Info 1283 [11:55:21.679] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1284 [11:55:21.686] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 109 structureChanged: false structureIsReused:: Completely Elapsed: 7.248721999814734ms
Info 1285 [11:55:21.686] Different program with same set of files
Info 1286 [11:55:21.687] getCompletionData: Get current token: 0.020650000078603625
Info 1287 [11:55:21.687] getCompletionData: Is inside comment: 0.003490000031888485
Info 1288 [11:55:21.687] getCompletionData: Get previous token: 0.040929000126197934
Info 1289 [11:55:21.687] getCompletionsAtPosition: isCompletionListBlocker: 0.01425000000745058
Info 1290 [11:55:21.687] Returning an empty list because completion was requested in an invalid position.
Info 1291 [11:55:21.688] getCompletionData: Get current token: 0.022280000150203705
Info 1292 [11:55:21.688] getCompletionData: Is inside comment: 0.003640000009909272
Info 1293 [11:55:21.688] getCompletionData: Get previous token: 0.04768900014460087
Info 1294 [11:55:21.688] getCompletionsAtPosition: isCompletionListBlocker: 0.016178999794647098
Info 1295 [11:55:21.688] Returning an empty list because completion was requested in an invalid position.
Info 1296 [11:55:21.689] getCompletionData: Get current token: 0.018179999897256494
Info 1297 [11:55:21.689] getCompletionData: Is inside comment: 0.0025790000800043344
Info 1298 [11:55:21.689] getCompletionData: Get previous token: 0.0331500000320375
Info 1299 [11:55:21.689] getCompletionsAtPosition: isCompletionListBlocker: 0.0082290000282228
Info 1300 [11:55:21.689] Returning an empty list because completion was requested in an invalid position.
Info 1301 [11:55:21.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1302 [11:55:21.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 110 structureChanged: false structureIsReused:: Completely Elapsed: 5.514250000007451ms
Info 1303 [11:55:21.695] Different program with same set of files
Info 1304 [11:55:21.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
